LNG,Palabra,Ingles,Espanol,Bibliographic_file_id,Pagina,<-Traducida por capturista,A.F.,Audio,Prestador,Fecha,Estructura,Lengua Original
ood,’ep,also,además,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,also
ood,vakwa,wash,lavar,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,wash
ood,heg,art,art,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,art
ood,kalit,car,carro,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,car
ood,ma-n-t kekc heg kii c ’am ’ep vakwa heg kalit,I cleaned the house and washed the car.,Limpié la casa y lavé el carro.,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,ORACION,I cleaned the house and washed the car.
ood,kekc,clean,limpio,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,clean
ood,heg,art,art,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,art
ood,kii,house,casa,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,house
ood,heg,art,art,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,art
ood,heñ-kun,my-husband,mi-esposo,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,my-husband
ood,’am,there,allí,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,there
ood,vakwa,wash,lavar,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,wash
ood,heg,art,art,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,art
ood,kalit,car,carro,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,car
ood,ma-n-t kekc heg kii ku-t heg heñ-kun ’am vakwa heg kalit,I cleaned the house and my husband washed the car.,yo limpié la casa y mi esposo lavó el auto.,634,338,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,ORACION,I cleaned the house and my husband washed the car.
ood,hii,go ,ir,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,go
ood,tohonno,desert,desierto,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,desert
ood,’am,there,allí,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,there
ood,ñeid,see,ver,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,see
ood,heg,art,art,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,art
ood,ciadag,gila-monster,monstruo de gila,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,gila-monster
ood,ma-n-t hii tohonno c ’am ñeid heg ciadag,I went to the desert and I saw a gila monster.,yo fui al desierto y vi un monstruo de gila.,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,ORACION,I went to the desert and I saw a gila monster.
ood,hihi,go,ir,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,go
ood,tohonno,desert,desierto,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,desert
ood,’am,there,allí,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,there
ood,ñeid,see,ver,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,see
ood,heg,art,art,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,art
ood,ciadag,gila=monster,monstruo de gila,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,FRASE,gila=monster
ood,ma-t-t hihi tohonno ku-ñ’am ñeid heg ciadag,we went to the desert and I saw a gila monster.,Nosotros fuimos al desierto y yo vi un monstruo de gila,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,ORACION,we went to the desert and I saw a gila monster.
ood,hii,go,ir,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,go
ood,kii,house,casa,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,house
ood,wii,to,para,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,to
ood,’am,there,allí,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,there
ood,veem,with,con,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,with
ood,ñio,talk,hablar,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,talk
ood,ma-n-t hii brent kii wii ku-n-t ’am veem ñio,I went to brent's house and I talked with him.,yo fui a la casa de Brent y hablé con él.,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,ORACION,I went to brent's house and I talked with him.
ood,ma-n-t hii brent kii wii ku-n-t ’am veem ñio,I went to brent's house and we talked.,yo fui a la casa de Brent y hablamos.,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,ORACION,I went to brent's house and we talked.
ood,juu,rain,lluvia,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,rain
ood,’am,there,allí,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,there
ood,’ep,also,además,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,also
ood,gei,fall,caer,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,fall
ood,heg,art,art,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,art
ood,gev,snow,nieve,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,snow
ood,ma-t juu c ’am ’ep gei heg gev,it rained and it snowed.,llovió y nevó.,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,ORACION,it rained and it snowed.
ood,ma-t juu c ’am ’ep gei heg gev,it rained and snow fell.,"llovió y cayó nieve. ",634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,ORACION,it rained and snow fell.
ood,’am,there,allí,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,there
ood,t-juuks,us-rain,nosotros-lluvia,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,us-rain
ood,si,very,muy,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,very
ood,voho,really,de verdad,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,really
ood,sheepit,cold,frío,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,PALABRA,cold
ood,ma-t ’am t-juuks k si voho sheepit,it rained (on us) and it was really cold.,llovió (sobre nosotros) y de verdad hacía mucho frío.,634,339,no,Americanista,,Armida Enriquez Evangelista,2021-10-06,ORACION,it rained (on us) and it was really cold.
ood,’am,there,allí,634,340,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,there
ood,gei,fall,caer,634,340,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,fall
ood,gev,snow,nieve,634,340,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,snow
ood,si,very,muy,634,340,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,very
ood,voho,really,de verdad,634,340,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,really
ood,sheepit,cold,frío,634,340,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,cold
ood,ma-t ’am gei heg gev k si voho sheepit,it snowed and it was really cold.,nevó y de verdad hacía mucho frío.,634,340,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,it snowed and it was really cold.
peq,šulam,sick,enfermo,634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,sick
peq,šulam i-n e mu cahti yo tubic̓khe thin,"because he is sick, he can't get up out of bed.","porque está enfermo, no puede levantarse de la cama.",634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,ORACION,"because he is sick, he can't get up out of bed."
peq,"ya qha̓lle philaʔ-li/ba, ʔamadutaʔ q̓o cic̓-mela","when we moved to Healdsburg, I got a job.","cuando nos mudamos a Healdsburg, conseguí un trabajo.",634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,ORACION,"when we moved to Healdsburg, I got a job."
peq,ʔamadutaʔ (ʔa) daʔta-ba/li ya qha̓lle philaʔ,"when I got a job, we moved to Healdsburg.","cuando conseguí un trabajo, nos mudamos a Healdsburg.",634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,ORACION,"when I got a job, we moved to Healdsburg."
peq,qhos̓a.,winter,invierno,634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,winter
peq,cic̓i.d,becomes,se convierte en,634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,becomes
peq,maci,day,día,634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,day
peq,hla,also,además,634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,also
peq,biʔte,short,corto,634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,short
peq,cic̓inʔ,becomes,"se convierte en ",634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,becomes
peq,"qhos̓a. cic̓i.d-em/un, maci hla biʔte cic̓inʔ","whenever it becomes winter, the day also becomes short.","siempre que llega el invierno, el día también se acorta. ",634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,ORACION,"whenever it becomes winter, the day also becomes short."
peq,ʔihche,rain,lluvia,634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,rain
peq,dibuc,fall,otoño,634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,fall
peq,qahsuka̓nʔ,is=cold,es-frío,634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,is=cold
peq,"ʔihche dibuc-em/un, qahsuka̓nʔ","whenever rain falls, it is cold.","siempre que lluvia cae, hace frío.",634,334,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,ORACION,"whenever rain falls, it is cold."
peq,ʔinche,rain,lluvia,634,335,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,rain
peq,d:bucid,fall,otoño,634,335,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,fall
peq,ʔihyu,snow,nieve,634,335,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,snow
peq,hla,also,además,634,335,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,also
peq,sithecinʔ,drift-down,deriva-abajo,634,335,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,FRASE,drift-down
peq,ʔinche d:bucid-un ʔihyu hla sithecinʔ,"when it rains, it also snows.","cuando llueve, también nieva. ",634,335,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,ORACION,"when it rains, it also snows."
peq,duwecíd,night=falls,noche=cae,634,335,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,FRASE,night=falls
peq,yal,us,nosotros,634,335,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,us
peq,ʔama ,thing,cosa,634,335,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,PALABRA,thing
peq,chíyac̓inʔ,get=scared,asustado,634,335,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,FRASE,get=scared
peq,"duwecíd-em/un, yal ʔama chíyac̓inʔ",we get scared at night.,Nosotros nos asustamos por la noche.,634,335,no,Americanista,,Armida Enriquez Evangelista,2021-10-03,ORACION,we get scared at night.
ppi,xëlpu,carrying= bag,cargando= bolsa,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,carrying= bag
ppi,ʔ-yo:v,I-make,yo-hacer,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,I-make
ppi,xëlpu ʔ-yo:v,I make carrying bags.,yo hago bolsas de transporte.,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,I make carrying bags.
ppi,ʔxa ,"water ",agua,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,"water "
ppi,čëya:w,get=pl,obtener=pl,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,get=pl
ppi,ʔxa čëya:w,they obtained water.,ellos obtuvieron agua.,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,they obtained water.
ppi,mëvši-ha,woman-the,mujer-el,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,woman-the
ppi,tëšyeč,approach=pl,acercarse=pl,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,approach=pl
ppi,mëvši-ha tëšyeč,they approached the woman.,ellos se acercaron a la mujer.,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,they approached the woman.
ppi,tëyu:č-ha,kinfolk-the ,parientes-el,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,kinfolk-the
ppi,pa:-xe:kč,PO-send=for=pl,PO-enviar=por=pl,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,PO-send=for=pl
ppi,tëyu:č-ha pa:-xe:kč,they sent (here) for the kin.,ellos enviaron (aquí) por los parientes.,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,they sent (here) for the kin.
ppi,tëñur-ya,letter-this,carta-esto,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,letter-this
ppi,ñi-ʔe:kč,3/1-send=pl,3/1-enviar=pl,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,3/1-send=pl
ppi,tëñur-ya ñi-ʔe:kč,they sent me this letter.,ellos me enviaron esta carta.,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,they sent me this letter.
ppi,kxo-ha-ʔ,piñon-the-0,piñon-el-0,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,piñon-the-0
ppi,ʔ-këwi:k,I-sell,yo-vender,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,I-sell
ppi,kxo-ha-ʔ ʔ-këwi:k,I sell the piñon (nuts).,yo vendo el piñon.,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,I sell the piñon (nuts).
ppi,ča:mpuy-ha-ʔ,hunger=pl-the-0,hambre=pl-el-0,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,hunger=pl-the-0
ppi,ʔ-čʔev-tem,I-feel=pl-not,yo-sentir=pl-not,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,I-feel=pl-not
ppi,ča:mpuy-ha-ʔ ʔ-čʔev-tem,we didn't feel hunger.,nosotros no sentimos hambre.,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,we didn't feel hunger.
ppi,ñixay-ya-ʔ,juice-this-0 ,jugo-esto-0,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,juice-this-0
ppi,tëʔol,cook,cocinar,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,cook
ppi,ñixay-ya-ʔ tëʔol,one cooks this juice.,uno cocina este jugo.,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,one cooks this juice.
ppi,nëya:m,"go=pl ",ir=pl,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,"go=pl "
ppi,ʔxa-ʔ,water-0,agua-0,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,water-0
ppi,čëʔu: ,see=pl,ver=pl,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,see=pl
ppi,nëya:m ʔxa-ʔ čëʔu:,they went to see (the) water.,ellos fueron a ver (el) agua.,610,142,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,they went to see (the) water.
ppi,tërsčeč,work,trabajo,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,work
ppi,ñi-ʔe:č,3/1-give=pl,3/1-dar=pl,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,3/1-give=pl
ppi,tërsčeč ñi-ʔe:č,they gave me work.,ellos me dieron trabajo.,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,they gave me work.
ppi,čalxač,medicine,medicina,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,medicine
ppi,me-ʔe:č-m,3/2-give=pl-DS,3/2-dar=pl-DS,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,3/2-give=pl-DS
ppi,čalxač me-ʔe:č-m,they'll give you medicine.,ellos te darán medicina.,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,they'll give you medicine.
ppi,mat-ha,land-the,tierra-la,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,land-the
ppi,pa:viñ-suma:w-m,3/us-lend-DS,3/nosotros-prestar-DS,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,3/us-lend-DS
ppi,mat-ha pa:viñ-suma:w-m,he lent us the land.,él nos prestó la tierra.,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,he lent us the land.
ppi,tëñur-ya,letter-this,carta-esto,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,letter-this
ppi,qwa:quwi:-ha(-ʔ) ,cattle=owner-the(-0),vacas=dueño-el(-0),610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,cattle=owner-the(-0)
ppi,më-ʔe:k,2-give,2-dar,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,2-give
ppi,ʔik,say,decir,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,say
ppi,tëñur-ya qwa:quwi:-ha(-ʔ) më-ʔe:k ʔik,"""give this letter to the cattle-owner,"" he said'","""Entrega esta carta al dueño del ganado"", dijo'",610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,"""give this letter to the cattle-owner,"" he said'"
ppi,xëlkwa-ha-ʔ,carrying=bag-the-0,bolsa de transporte-la-0,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,carrying=bag-the-0
ppi,xëmakipa:-ha-ʔ,La=Gringa'-the-0,La=Gringa'-la-0,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,La=Gringa'-the-0
ppi,më-ʔe:k,2-give,2-dar,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,2-give
ppi,xëlkwa-ha-ʔ xëmakipa:-ha-ʔ më-ʔe:k,you gave the carrying bag to the North American lady.,le diste la bolsa de transporte a la dama norteamericana.,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,you gave the carrying bag to the North American lady.
ppi,kos,not,no,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,not
ppi,ya:v-ha-ʔ,key-the-0,llave-la-0,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,key-the-0
ppi,ʔe:č-tem ,give=pl-not,dar=pl-no,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,give=pl-not
ppi,kos ya:v-ha-ʔ ʔe:č-tem ,they didn't give her the key.,ellos no le dieron la llave.,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,they didn't give her the key.
ppi,čipa:y-ha-ʔ,animal-the-0,animal-la-0,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,animal-the-0
ppi,Hi:lberto,Gilberto,Gilberto,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,Gilberto
ppi,soma:w,lend,prestar,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,lend
ppi,čipa:y-ha-ʔ Hi:lberto soma:w,he lent Gil the animals.,él prestó a Gil los animales.,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,he lent Gil the animals.
ppi,pa:-Y,people-S,personas-S,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,people-S
ppi,ñi-ra:v-m,when-sick-DS,cuando-enfermo-DS,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,when-sick-DS
ppi,pa:-ʔu:k,PO-look=at,PO-mirar-a,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,PO-look=at
ppi,čalxač,medicine,medicina,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,PALABRA,medicine
ppi,pa:-ʔe:k,PO-give,PO-dar,610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,PO-give
ppi,pa:-Y ñi-ra:v-m pa:-ʔu:k čalxač pa:-ʔe:k,"when people get sick, he looks at them and gives them medicine.","cuando la gente se enferma, él los mira y les da medicinas.",610,143,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,ORACION,"when people get sick, he looks at them and gives them medicine."
ppi,xëma:ñ-xkay-ha-ʔ,children-other-the-0,niños-otro-el-0,610,144,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,children-other-the-0
ppi,pantalon-kamis-te:-oli-m,pants-shirts-lots-very-DS,pantalones-camisas-mucho-muy-DS,610,144,no,Americanista,,Armida Enriquez Evangelista,2021-10-07,FRASE,pants-shirts-lots-very-DS
